,Latitude,Longitude
123945,41.919096515999996,-87.77799260399999
123946,41.902351061,-87.672748751
123947,41.747577445,-87.608218797
123948,41.901367155,-87.718950781
123949,41.883857863,-87.738034626
123950,41.880092518000005,-87.75354378799999
123951,41.86821682,-87.6304532
123952,41.74513939,-87.587044111
123953,41.87814089,-87.63149378799999
123954,41.658311231999996,-87.600617656
123955,41.765519532,-87.576287871
123956,41.869022354,-87.65674300299999
123957,41.99938103,-87.661890255
123958,41.754115911,-87.55033154
123959,41.796166788,-87.759464395
123960,41.737737254,-87.692882863
123961,41.903648466,-87.66694236299999
123962,41.917061131,-87.687393113
123963,41.751916378000004,-87.61655862299999
123964,41.874058172,-87.746034521
123965,41.741768996,-87.55878827299999
123966,41.747903104,-87.546757163
123967,41.932119881,-87.736810631
123968,41.8744151,-87.627609439
123969,41.894949667,-87.75241773799999
123970,41.866124258,-87.728532646
123971,41.969019236,-87.66001391399999
123972,41.911706168,-87.783097273
123973,41.794670403000005,-87.631785431
123974,41.881348623,-87.674525788
123975,41.852860198,-87.62468244200001
123976,41.756927838,-87.58772485899999
123977,41.77335656,-87.66652207
123978,41.947945052,-87.747860177
123979,41.97008868,-87.76269009100001
123980,41.878860295,-87.726444365
123981,41.745588751999996,-87.568573962
123982,41.73770676,-87.732454046
123983,41.846003652,-87.730157213
123984,42.010298553,-87.668689361
123985,41.65470253,-87.607556248
123986,41.844428332,-87.711608875
123987,41.80950879,-87.60837177299999
123988,41.817616557,-87.62305711100001
123989,41.726884213000005,-87.598534859
123990,41.903125898,-87.632182661
123991,41.851558595,-87.72402307200001
123992,41.899410159,-87.624131266
123993,41.686527184,-87.61562643200001
123995,41.691983278,-87.654530057
123996,42.001032736999996,-87.66560343299999
123997,41.822613633,-87.68423420100001
123998,41.677408888,-87.62509873200001
123999,41.879754157,-87.72630004
124000,41.761470034,-87.593302195
124001,41.88098266,-87.705206629
124002,41.898607532,-87.70244803899999
124003,41.924597175,-87.717430811
124004,41.747170177,-87.56251977
124005,41.898434351,-87.690519375
124006,41.979006297,-87.906463155
124007,41.799462885,-87.59600825700001
124008,41.861943602,-87.72261025
124009,41.791950089000004,-87.800760135
124010,41.772039174,-87.638711391
124011,41.757564743,-87.634473052
124012,41.816325963000004,-87.70236112799999
124013,41.873907046,-87.72543009299999
124014,42.004747927,-87.70489578799999
124015,41.882364476,-87.667945751
124018,41.780826585999996,-87.636024405
124019,41.903347094000004,-87.632903905
124020,41.800646405,-87.71674508
124021,41.902365801,-87.71685473299999
124022,41.951528185,-87.75093744799999
124023,41.876074597,-87.733704295
124024,41.920727651,-87.648598361
124025,41.917234781,-87.775491899
124026,41.852400225,-87.662324862
124027,41.779109284,-87.644772518
124028,41.748750204000004,-87.60880292700001
124029,41.867283930999996,-87.700810285
124030,41.884383929,-87.65522586200001
124031,41.79470542,-87.621861584
124032,41.783978289000004,-87.692305562
124033,41.77268594,-87.605758495
124034,41.765162688000004,-87.624896894
124035,41.843585868000005,-87.71110690100001
124036,41.853207325999996,-87.667561644
124037,41.915187259,-87.775425225
124038,41.910835515,-87.653351515
124039,41.766114415,-87.57203980799999
124040,41.8021984,-87.663582421
124042,41.977017622,-87.692447486
124043,41.979649551,-87.680799226
124044,41.84419849,-87.728698811
124045,41.957448823,-87.65335253299999
124046,41.909509901,-87.754996996
124047,41.994758989,-87.7144777
124048,41.787555985,-87.653489799
124049,41.994629657,-87.70682363799999
124050,41.850745206,-87.72796914700001
124051,41.942696533,-87.650215895
124052,41.783930736,-87.67038711
124053,41.893007668,-87.687837531
124054,41.911864905,-87.712512617
124055,41.724356076,-87.644507567
124056,41.961729714,-87.7278463
124058,41.738522179,-87.55874301700001
124059,41.870931735,-87.686157813
124060,41.777577355,-87.787713578
124061,41.742710224,-87.63408818100001
124062,41.75926411,-87.585747936
124063,41.930049491999995,-87.68592073299999
124064,41.930970495,-87.702493061
124065,41.880102253000004,-87.77376227200001
124066,41.715713748,-87.64305785299999
124067,41.902206942,-87.67154904899999
124068,41.900798101,-87.64111581700001
124069,41.807010932,-87.62277446899999
124070,41.778780469000004,-87.777639351
124071,41.748289664,-87.642752968
124072,41.752312369,-87.654187991
124073,41.756259091,-87.62471994299999
124074,41.866843668,-87.625816668
124075,41.75553028,-87.64294289799999
124076,41.787626912,-87.647416818
124077,41.809670667,-87.594156219
124078,41.882062812,-87.62752896100001
124079,41.675616497,-87.63220499299999
124080,41.948917528,-87.66229143
124081,41.761872782,-87.705189389
124082,41.886017951,-87.624521781
124083,42.000703799,-87.801727019
124084,41.87950297,-87.626723575
124085,41.866988841,-87.657205006
124086,41.705935215,-87.650783415
124087,41.884013483000004,-87.627896757
124088,41.7615614,-87.59087470600001
124089,41.765843380999996,-87.576291395
124090,41.872274452,-87.76458166399999
124091,41.721198076,-87.66366229799999
124092,41.903775756,-87.639324074
124093,41.865287779,-87.72758967700001
124094,41.74829912,-87.74130783700001
124095,41.871371147,-87.62751441700001
124096,41.972845315,-87.65083157
124097,41.669692141,-87.63682977
124098,41.736259984,-87.62806878200001
124099,41.765299634,-87.61162616200001
124100,41.777888265,-87.647557266
124101,41.772383916,-87.590299001
124103,41.916856700000004,-87.798697803
124104,41.879477466,-87.740575956
124105,41.835613582,-87.65022194
124106,41.967332837,-87.736651382
124107,41.916367355,-87.717965545
124108,41.915153711,-87.650833011
124109,41.884470703000005,-87.633102775
124110,41.888915379000004,-87.75847711700001
124111,41.832791603000004,-87.647312771
124112,41.760087548,-87.56210496899999
124113,41.871025414,-87.699510379
124114,41.901367155,-87.718950781
124115,41.912321579,-87.67670198100001
124116,41.842709067,-87.626890005
124117,41.74790402,-87.65124052200001
124118,41.909761855,-87.77147537799999
124119,41.804190319,-87.667284445
124120,41.756059048000004,-87.654771544
124121,41.677873456,-87.636448718
124122,41.90016277,-87.67350595399999
124123,41.879469234,-87.740576033
124124,41.838639723,-87.636387952
124125,41.962981858,-87.71105697700001
124126,41.816964556,-87.685938396
124127,41.887521985999996,-87.62455289799999
124128,41.872144795,-87.728464879
124129,41.926469987,-87.7562329
124130,41.869899828,-87.71861335
124131,41.769471374,-87.585937359
124132,41.868219921,-87.664046556
124133,41.923003976,-87.69751168299999
124134,41.90170652,-87.71164127
124135,41.930049491999995,-87.68592073299999
124136,41.76587359,-87.576294705
124137,41.7230124,-87.63242626700001
124138,41.894297977,-87.713839736
124139,41.909942193,-87.720874458
124140,41.855869895,-87.729752505
124141,41.895310419,-87.628165458
124142,41.893113613000004,-87.75130314
124143,41.77451486,-87.631092273
124144,41.77808998,-87.630081711
124145,41.879723306,-87.72877531
124146,41.870101037,-87.656775686
124147,41.895774528000004,-87.68503289
124148,41.731872588,-87.64677199299999
124149,41.709927024,-87.62163621100001
124150,41.764674182,-87.72239360100001
124151,41.969209738,-87.67919956200001
124152,41.76681607,-87.623331813
124153,41.765218761,-87.614046316
124154,41.719885391999995,-87.66633889399999
124155,41.898993229,-87.769189563
124156,41.976290414,-87.905227221
124157,41.928458610999996,-87.70784269100001
124158,41.847178209,-87.723404001
124159,41.899256331,-87.621003415
124160,41.911558537,-87.643446377
124161,41.752061581999996,-87.58636291
124162,41.707967638,-87.608909451
124163,41.744110112,-87.666923703
124164,41.943108594,-87.649366085
124165,41.801826246,-87.598233077
124166,41.765512724000004,-87.56287940700001
124167,41.908430535,-87.638509526
124168,41.976259731,-87.692359467
124169,41.766381851,-87.64808669899999
124170,41.776092657,-87.615523266
124171,41.71175083,-87.621447619
124172,41.70270721,-87.61729949
124173,41.743890308000005,-87.56368394399999
124174,41.88293336,-87.760212636
124175,41.989930943000005,-87.66864747700001
124176,41.848288886,-87.693506411
124177,41.878798822,-87.731449911
124178,41.845600419,-87.717264194
124179,41.727181119,-87.597329893
124180,41.889046347,-87.643240599
124181,41.720243501999995,-87.552427844
124182,42.00280366,-87.663406867
124183,41.92717839,-87.654449466
124184,41.96593721,-87.727964573
124185,41.685702753,-87.67887592299999
124186,41.743557299,-87.572192738
124187,41.944512268000004,-87.650519981
124188,41.923582753000005,-87.698457655
124189,41.873807522,-87.69445629
124190,41.794794662,-87.61679251
124191,41.974312446,-87.81606449899999
124192,41.725551746,-87.559433669
124193,41.899695895,-87.72254818799999
124194,41.892517133000005,-87.745722214
124195,41.815361331,-87.640220732
124196,41.921317328,-87.74991516799999
124197,41.750940756999995,-87.62518522200001
124198,41.910456511999996,-87.737258519
124199,41.764273074,-87.582057311
124200,41.90139642,-87.675678873
124201,41.726195115,-87.637278529
124202,41.867503926,-87.69592886299999
124203,41.866359623,-87.646895275
124204,41.792674086999995,-87.731724587
124205,41.965391024,-87.658081256
124206,41.73653738,-87.55417967700001
124207,41.774662769,-87.692057385
124208,41.930049491999995,-87.68592073299999
124209,41.886530554000004,-87.74438154
124210,41.766974614,-87.647625853
124211,41.674236956,-87.61501261
124212,41.744857883,-87.666205082
124213,41.932570804,-87.713149789
124214,41.880132758,-87.745266514
124215,41.90316534,-87.629210442
124216,41.909943862,-87.67745008799999
124217,41.92127783,-87.743793883
124218,41.888930998,-87.756666383
124219,41.999942753,-87.703375827
124220,41.74094362,-87.557259253
124221,41.76078309,-87.632103352
124222,41.736713524,-87.60012654100001
124223,41.879940710999996,-87.70036601
124225,41.899430629,-87.656627801
124226,41.86027358,-87.711587565
124227,41.890993551,-87.70518568799999
124228,41.69257544,-87.623984081
124229,41.763484107,-87.637623404
124230,41.736259984,-87.62806878200001
124231,41.981915352,-87.689386142
124232,41.902774789,-87.624608306
124233,41.814665835,-87.68708773
124234,41.930610046999995,-87.73988964200001
124235,41.814570845,-87.69562492799999
124236,41.858413159,-87.72494546700001
124237,41.845428035,-87.697715171
124238,41.8949948,-87.746720584
124239,41.772864802,-87.621164513
124240,41.930906002,-87.644017035
124241,41.89422401,-87.647702529
124242,41.879410537,-87.63134035799999
124243,41.788180123000004,-87.774335024
124244,41.90352486,-87.729957753
124245,41.931149828,-87.77529717200001
124246,41.735931109,-87.65364248200001
124247,41.77268111,-87.572808996
124248,41.753089591,-87.668362732
124249,41.789516477,-87.67296240700001
124250,41.981579153,-87.83658001399999
124251,41.694173616,-87.66347768700001
124252,41.726950533,-87.579122021
124253,41.887711996,-87.617139647
124254,41.769723021,-87.680845279
124255,41.898270042,-87.71762508100001
124256,41.849931644,-87.706754747
124257,41.883823074,-87.63852649
124258,41.811138516,-87.68594937799999
124259,41.882169493,-87.77056042299999
124260,41.699102928,-87.67735958700001
124261,41.930565849000004,-87.641756909
124263,42.012156838,-87.69586651899999
124264,41.906750050999996,-87.671792346
124265,41.75153062,-87.58195304799999
124266,41.869583263,-87.737697134
124267,41.702957921,-87.619662353
124268,41.732874188000004,-87.546995508
124269,41.794462581,-87.770558224
124270,41.799647045,-87.723345153
124271,41.887637259,-87.624555296
124272,41.796404751,-87.58397789
124273,41.746553862,-87.636611601
124274,41.909509901,-87.754996996
124275,41.902285227,-87.752457779
124276,41.801495315,-87.651824089
124277,41.801312511,-87.665084355
124278,41.87190846,-87.70189188200001
124279,41.78667888,-87.629067499
124280,41.788339891,-87.740514226
124281,41.671442829,-87.65144073399999
124282,41.765218761,-87.614046316
124283,41.712260278,-87.615113169
124284,41.795903265999996,-87.72323763
124285,41.787001681999996,-87.646576459
124286,42.015128653000005,-87.68118735799999
124287,41.775066130999996,-87.64830955
124288,41.883191631,-87.70618385200001
124289,41.801826246,-87.598233077
124290,41.674415595,-87.61637228200001
124291,41.990493052,-87.656826515
124292,41.7425895,-87.57026578799999
124293,41.766378373,-87.645667442
124294,41.709916795,-87.622200331
124295,41.900841113,-87.637335551
124296,41.79290166,-87.75139652899999
124297,41.660520263,-87.644983361
124298,41.94574657,-87.64307791
124299,41.76913783,-87.569852269
124300,41.823379978,-87.71266004799999
124301,41.792357766,-87.61591755100001
124302,41.71317462,-87.53769469
124303,41.89655687,-87.63680173200001
124304,41.8761036,-87.73137973200001
124305,41.754403171999996,-87.605283343
124306,41.67807067,-87.61983854700001
124307,41.768494677,-87.59105869700001
124308,41.928775278,-87.70653133799999
124309,41.883560565,-87.73679982200001
124310,41.746259974000004,-87.663332294
124311,41.759600468,-87.56477173799999
124312,41.754946068,-87.65870476
124313,41.764363154,-87.573222466
124314,41.762026991999996,-87.673460599
124315,41.849847109,-87.715465344
124316,41.880487595,-87.745964635
124317,41.982161273,-87.668500261
124318,41.868541914,-87.639235361
124319,41.795190552,-87.58800765299999
124320,41.762651063,-87.56379333299999
124321,41.656604445,-87.614118085
124322,41.905356829,-87.727648214
124323,41.914832068,-87.68434038299999
124324,41.774041825,-87.60579083
124325,41.851761023,-87.70555867200001
124326,41.879202837,-87.626113652
124327,41.850202466,-87.658644419
124328,41.748946931,-87.577153238
124329,41.658569804,-87.547131599
124330,41.658170481999996,-87.634421589
124331,41.871409883000005,-87.7406762
124332,41.925398449,-87.65231129600001
124333,41.769185486,-87.625732415
124334,41.902285227,-87.752457779
124335,41.882142007,-87.682277015
124336,41.959782141999995,-87.719217218
124337,41.766606953,-87.620141375
124338,41.659128028000005,-87.61129780600001
124339,41.967228591,-87.741428903
124340,41.766686762,-87.56978969
124341,41.716410841,-87.614858182
124342,41.997744767,-87.689057351
124343,41.880992442,-87.70448679299999
124344,41.896409478,-87.721224156
124345,41.982270338,-87.80694126200001
124346,41.793395687,-87.585879509
124347,41.865340716999995,-87.725144124
124348,41.725300675,-87.60455697799999
124349,41.882542285999996,-87.62785051200001
124350,41.90375986,-87.64032709600001
124351,41.885718307,-87.63926247200001
124352,42.007379345,-87.69737494200001
124353,41.809125265,-87.63190650799999
124354,41.896714548,-87.625340136
124355,41.879682085,-87.66820124700001
124356,41.88193268,-87.702296288
124357,41.95348124,-87.647905994
124358,41.763525499,-87.71747448200001
124359,41.872868105,-87.697263465
124360,41.70275838,-87.542239451
124361,42.019439727,-87.67973383200001
124362,41.933893016999995,-87.653904165
124363,41.911069712,-87.678537049
124364,41.748413811,-87.634238835
124365,41.970066618000004,-87.762668225
124366,41.852843479,-87.721034073
124367,41.937461356,-87.70213506399999
124368,41.961950191,-87.707048284
124369,41.925300146,-87.726794499
124370,41.755633716999995,-87.644173224
124371,41.738453413,-87.561165747
124372,41.939205851,-87.718161345
124373,41.881683753000004,-87.62435302700001
124374,41.786420936999995,-87.692838575
124375,41.938899041,-87.657721289
124376,41.992974271,-87.65830477600001
124377,41.746784577,-87.602624733
124378,41.853456263000005,-87.724801575
124379,41.925160762,-87.667464501
124380,41.895664397,-87.69476373799999
124381,41.703613381,-87.685853601
124382,41.96538033,-87.659063123
124383,41.91277628,-87.745951589
124384,41.970940614,-87.83929931700001
124385,41.906276004,-87.670011875
124386,41.866184544,-87.724361483
124387,41.881127314000004,-87.75631058399999
124388,41.899989717,-87.625105604
124389,41.878582195,-87.74632725299999
124390,41.771068348,-87.583799955
124391,41.911435167,-87.74772367899999
124392,41.882951801,-87.62438674799999
124393,41.68253984,-87.642068999
124394,41.872535556,-87.62675993299999
124395,41.880987976,-87.75752731899999
124396,41.773429154,-87.66531887
124397,41.959581119,-87.734146369
124398,41.986112530999996,-87.65669266399999
124399,41.821461903,-87.62315769700001
124400,41.930049491999995,-87.68592073299999
124401,41.880259491,-87.76387925899999
124402,41.783812137,-87.619895739
124403,41.876981804,-87.734011599
124404,41.841575535,-87.732991589
124405,41.74306119,-87.663988476
124406,41.781746498000004,-87.697119874
124407,41.738895719,-87.65099143799999
124408,41.644607723,-87.613055128
124409,41.88449264,-87.649033145
124410,41.744354375,-87.739486251
124411,41.876707819,-87.737788874
124412,41.708644817,-87.616241119
124413,41.872867962,-87.697237765
124414,41.862249063,-87.694516299
124415,41.777888265,-87.647557266
124416,41.765023156,-87.72093141200001
124417,41.754592961,-87.74152853700001
124418,41.916471039,-87.698201144
124419,41.884249554,-87.65014845399999
124420,41.736084484,-87.62943366200001
124421,41.675360321999996,-87.637013911
124422,41.71317462,-87.53769469
124423,41.897620061,-87.76176361799999
124424,41.851394321,-87.73505801200001
124425,41.898901763000005,-87.774053653
124426,41.949003121,-87.83291065700001
124427,41.87966682,-87.70445939700001
124428,41.797430182,-87.645236564
124429,41.692262738000004,-87.650283573
124430,41.683875653,-87.53405073299999
124431,41.974861952,-87.89037215100001
124433,41.938092606,-87.80010457200001
124434,41.891730656,-87.62483691899999
124435,41.831709026999995,-87.616975384
124436,41.891990384,-87.61146150200001
124437,41.741583561999995,-87.602537135
124438,41.677858136,-87.63799730299999
124439,41.872817263,-87.70197473
124440,41.946640253000005,-87.780253245
124441,41.860338817,-87.707934324
124442,41.742631359,-87.694047098
124443,41.775028096,-87.77688353100001
124444,42.005923541,-87.661015693
124445,41.908429173,-87.75346378799999
124446,41.775711240999996,-87.633319225
124447,41.797454808000005,-87.62091433399999
124448,41.814186553,-87.638366224
124449,41.914728696,-87.67390338
124450,42.010298809,-87.66873351299999
124451,41.868302711,-87.770546219
124452,41.966409353,-87.64885215700001
124453,41.694954287,-87.65341500299999
124454,41.92187177,-87.64488959799999
124456,41.789344825,-87.671746756
124457,41.901781085,-87.725051899
124458,41.998368301,-87.65999524
124459,41.971381961999995,-87.65488122100001
124460,41.856708741999995,-87.679458946
124461,41.756658247,-87.56390158
124462,42.01719916,-87.68046701
124463,41.804010235,-87.610704091
124464,41.704107141,-87.53528334100001
124465,41.886530554000004,-87.74438154
124466,41.799490663,-87.593499384
124467,41.717334211,-87.53165837700001
124468,41.76623729,-87.576931906
124469,41.964197049,-87.83969704799999
124470,41.999533346999996,-87.67110442299999
124471,41.863572317,-87.727532446
124472,41.695201994,-87.635225471
124473,41.756177355,-87.569976577
124474,41.668760704,-87.63755352
124475,41.916738813,-87.646054374
124476,41.762969417,-87.62971536399999
124477,41.896442307,-87.65572272799999
124478,41.871184449,-87.76447383600001
124479,41.756144232,-87.60287408
124480,41.761952017,-87.684387766
124481,41.801827646,-87.73198372899999
124482,41.678134328,-87.675112654
124483,41.921649577,-87.80434221799999
124484,41.710500321,-87.648233693
124485,41.717334211,-87.53165837700001
124486,41.866229192,-87.72088800799999
124487,41.736084484,-87.62943366200001
124488,41.699102928,-87.67735958700001
124489,41.7723972,-87.621877211
124490,41.881969706,-87.631591433
124491,41.943844128,-87.649380278
124492,41.876506094,-87.749272749
124493,41.699927519,-87.535280094
124494,41.905528298,-87.710454372
124495,41.911938428,-87.76431051
124496,41.908900526,-87.64822146799999
124497,41.925481346,-87.71701809
124498,41.759239500999996,-87.68224530100001
124499,41.817823758,-87.609213474
124500,41.744775654,-87.628081862
124501,41.793095576,-87.673057686
124502,41.781731648000004,-87.58786288600001
124503,41.976290414,-87.905227221
124504,41.938818641,-87.747491584
124505,41.764358429,-87.66376350200001
124506,41.946853675,-87.679376692
124507,41.680292248,-87.672872275
124508,41.901386400999996,-87.676325479
124509,41.852884307,-87.622810205
124510,41.880541014,-87.741403371
124511,41.765997125,-87.66382344
124512,41.903989049,-87.762235796
124513,41.875043276,-87.743341412
124514,41.863642218,-87.627331436
124515,41.885768923,-87.68258907200001
124516,41.917122943,-87.786471445
124517,41.844252757,-87.724943845
124518,41.770020864,-87.6913338
124519,41.881663378,-87.754315436
124520,41.780471896,-87.65330798299999
124521,41.756895475,-87.59162851299999
124522,41.88449264,-87.649033145
124523,41.740901519,-87.63994112299999
124524,42.006318496999995,-87.68677428299999
124525,41.930049491999995,-87.68592073299999
124526,41.899574402,-87.715228638
124527,41.77999793,-87.629294594
124528,41.830741639,-87.627832515
124529,41.867079272,-87.651612596
124530,41.692708976,-87.614558152
124531,41.965380394,-87.65907415299999
124532,41.952808096,-87.79268453799999
124534,41.742710224,-87.63408818100001
124535,41.75516424,-87.665988413
124536,41.900291763,-87.67350829899999
124537,41.89720223,-87.72529369799999
124538,41.789606273000004,-87.653541474
124539,41.90174764,-87.71774595299999
124540,41.874216976,-87.73638368399999
124541,41.795181344,-87.66218492
124542,41.877111469,-87.72371431200001
124543,41.900461463,-87.640355415
124544,41.892745919,-87.706472369
124545,41.745807057,-87.604266485
124546,41.964773336,-87.654782202
124547,41.761591233000004,-87.592094913
124548,41.762220999,-87.69418623600001
124550,41.912092268,-87.692458122
124551,41.860019878,-87.72987867299999
124552,41.779376483,-87.66965675600001
124553,41.762969417,-87.62971536399999
124554,41.755381522,-87.56462783200001
124555,41.908571065,-87.743605892
124556,41.975763182,-87.70680264
124557,41.984512353,-87.656639724
124558,41.73562814,-87.727527219
124559,41.927695898,-87.707372415
124560,41.761594834,-87.57706706799999
124561,41.877939757,-87.64771505600001
124562,41.689045293,-87.655662965
124563,41.82291082,-87.688274241
124564,41.765658681,-87.582437025
124565,41.853479527,-87.726086055
124566,41.762476803,-87.70825875
124567,41.772774433,-87.572811559
124568,41.81816158,-87.700310731
124569,41.744899491999995,-87.601370907
124570,41.766102387,-87.573539169
124571,41.872134031,-87.72850536799999
124572,41.856123318,-87.73255088399999
124573,41.941881253000005,-87.81788517700001
124574,41.883579906,-87.70945206799999
124575,41.763619171,-87.629162115
124576,41.937881528000005,-87.645801672
124577,41.89655687,-87.63680173200001
124578,41.869090196,-87.73946034299999
124579,41.88202859,-87.726715506
124580,41.922202556,-87.712030267
124581,41.909623145,-87.707005292
124582,41.745556427,-87.561278519
124583,41.738008783000005,-87.604863987
124584,41.897292539,-87.715478373
124585,41.776018543,-87.615520426
124586,41.847343649,-87.72097274299999
124587,41.753602854,-87.554387446
124588,41.959125819,-87.747485772
124589,41.8992451,-87.70111574200001
124590,41.764682386,-87.66378579200001
124591,41.922687945999996,-87.767158315
124592,41.905351513,-87.66959164100001
124593,41.750800252,-87.602744104
124594,41.852089006,-87.623784345
124595,41.928235818000005,-87.682084152
124596,41.892642359,-87.716232044
124597,41.880487013,-87.72321954200001
124598,42.014395431,-87.81148228299999
124599,41.977017622,-87.692447486
124600,41.945238279,-87.712670479
124601,41.961867484,-87.64835660700001
124602,41.687866743,-87.632577234
124603,41.742656445,-87.632018466
124604,41.931582515,-87.742747165
124605,41.91058325,-87.726353375
124606,41.898689383000004,-87.64183649
124607,41.779723589,-87.646536796
124608,41.775490694,-87.688962266
124609,41.893179585,-87.634686145
124610,41.889561321,-87.75540467200001
124611,41.941060551,-87.703411753
124612,41.671716991,-87.634491024
124613,41.789705338000005,-87.668120125
124614,41.774069965,-87.644639452
124615,41.817487562,-87.623054868
124616,41.938296193,-87.72254017600001
124618,41.794061805,-87.662676999
124619,41.736126864,-87.629184056
124620,41.811344421,-87.694296042
124621,41.890243266,-87.631089546
124622,41.756462354,-87.588309321
124623,41.736126864,-87.629184056
124624,41.874222994,-87.735957704
124625,41.982270338,-87.80694126200001
124626,41.81292088,-87.700468715
124627,41.959041217,-87.656265869
124628,41.834650079,-87.616847182
124629,41.81061163,-87.61662359799999
124630,41.994574304000004,-87.74833796
124631,41.936502544,-87.784714493
124632,41.959923562,-87.72412789799999
124633,42.002159843,-87.70936561399999
124634,41.819503148,-87.64581841399999
124635,41.764137359,-87.650449151
124636,41.823175752,-87.633224378
124637,41.893504106,-87.75799890100001
124638,41.944424036,-87.65787248
124641,41.752090412,-87.653779875
124642,41.954614809,-87.708035521
124645,41.997888171,-87.68044002299999
124647,41.778743774,-87.65205036799999
124648,41.77971357,-87.614397645
124649,41.880775231,-87.721685521
124651,41.866629895,-87.68490155299999
124652,41.837203255,-87.649885776
124653,41.779655611,-87.65124878399999
124654,41.778471200000006,-87.68606905899999
124655,41.899838339,-87.718899318
124656,41.892000726,-87.75426983
124657,41.877967604,-87.726291244
124658,41.831676098,-87.616975751
124659,41.946778697,-87.68502734200001
124660,41.859492718,-87.656472706
124661,41.857742251,-87.669702413
124662,41.876952748,-87.73633619299999
124663,41.869222227,-87.738989172
124664,41.747598268000004,-87.607170509
124665,41.755617231,-87.644169735
124666,41.798639746999996,-87.604632486
124667,41.869222227,-87.738989172
124668,41.869222227,-87.738989172
124669,41.940421059,-87.65290128
124670,41.865474657,-87.717833381
124671,41.938973738,-87.801931294
124672,41.774089562,-87.60943799200001
124673,41.90990286,-87.634672812
124674,41.936273603000004,-87.735029824
124675,41.75681526,-87.600081034
124676,41.869222227,-87.738989172
124677,41.924593795999996,-87.71782403
124678,41.891835528,-87.71215569399999
124679,41.762929162,-87.644355406
124680,41.90272674,-87.66747356799999
124681,41.868385458,-87.639229711
124682,41.962210705,-87.66374034299999
124683,41.788563749,-87.62231085100001
124684,41.66497308,-87.620023428
124685,41.869826822,-87.723967106
124686,41.896477499,-87.62428125
124687,41.76787033,-87.680794405
124688,41.886975415,-87.62759608100001
124689,41.865681156,-87.715404691
124690,41.803058246,-87.61337019
124691,41.771970728,-87.62347293
124692,41.765275171999996,-87.639733729
124693,41.894821547,-87.63213392799999
124694,41.937084079,-87.66504705700001
124695,41.915733997,-87.690518487
124696,41.973159045,-87.71594084700001
124697,41.769065813000005,-87.61004067100001
124698,41.781241731,-87.61564916399999
124699,41.885487535,-87.726422045
124700,41.831802433,-87.61085758
124701,41.823042961999995,-87.68057571
124702,41.735752519,-87.62542903200001
124703,41.909636288,-87.745300725
124704,41.756689861999995,-87.663593994
124705,41.778340981,-87.703122242
124706,41.78528946,-87.606034015
124707,41.806693691,-87.618086742
124708,41.91221172,-87.76187226200001
124709,41.868541914,-87.639235361
124710,41.906736181999996,-87.67176677399999
124711,41.816463439,-87.689549534
124712,41.927045031,-87.662575821
124713,41.894478926,-87.71994237700001
124714,41.856831064,-87.66968613799999
124715,41.932629338000005,-87.68791962600001
124716,41.996525879000004,-87.70081598700001
124717,41.653425905,-87.60487376399999
124718,41.793686636,-87.694104755
124719,41.809487578,-87.609795215
124720,41.847281168,-87.706340185
124721,41.901577695,-87.664304411
124722,41.994792775,-87.69954561
124723,41.858741719,-87.620785127
124724,41.735665975,-87.592971977
124725,41.873789876,-87.69671458100001
124726,41.762719954,-87.62484679100001
124727,41.935661134,-87.727085915
124728,41.880777839000004,-87.72165979100001
124729,41.696747164,-87.655878711
124730,41.852491274,-87.71624374
124731,41.844023772,-87.62692325299999
124732,41.765661293,-87.617673935
124733,41.878859906,-87.726370928
124734,41.980569228,-87.680381594
124735,41.893285756,-87.65653840899999
124736,41.882179136,-87.74778892399999
124737,41.708025555999996,-87.56953936200001
124738,41.793588428,-87.61919692299999
124739,41.96491786,-87.650000625
124740,41.891660183,-87.62854717399999
124741,41.784826483,-87.644913015
124742,41.929696415,-87.800942566
124743,41.658044061999995,-87.61305546700001
124744,41.892694698,-87.626750816
124745,41.700871863,-87.63659594100001
124746,41.897256998,-87.75939771899999
124747,41.772082529,-87.673056942
124748,41.879490143000005,-87.746249174
124749,41.907464196,-87.651263919
124750,41.876894371999995,-87.70232015200001
124751,41.799647045,-87.723345153
124752,41.775834643,-87.615515144
124753,41.798849411999996,-87.661068418
124754,41.765025476,-87.576275351
124755,41.740476412,-87.553915879
124756,41.873957522,-87.75377181
124757,41.831014114,-87.617317037
124758,41.868342197,-87.625844201
124759,41.722852837,-87.63597023700001
124760,41.777967289,-87.61556835299999
124761,41.82906505,-87.626519016
124762,41.909577258,-87.749867783
124763,41.873451326,-87.70100282899999
124764,41.88446517,-87.634446911
124765,41.698889795999996,-87.629282832
124766,41.86790423,-87.683622045
124767,41.893447354,-87.76534146200001
124768,41.739674101999995,-87.74031348700001
124769,41.786741183000004,-87.66475535100001
124770,41.770215904000004,-87.62505391299999
124771,41.726295676999996,-87.62232745600001
124772,41.740385036999996,-87.568496473
124773,41.726939095,-87.598534233
124774,41.927076643,-87.68771836299999
124775,41.893990113,-87.70215557700001
124776,41.758189762,-87.62762714200001
124777,41.943948446,-87.649386514
124778,41.935409279,-87.74675098
124779,41.681154187,-87.622758713
124780,41.899582746,-87.747174479
124781,41.917656021999996,-87.688750258
124782,41.887711996,-87.617139647
124783,41.851216189,-87.702785476
124784,42.019399236999995,-87.675049485
124785,41.910236415,-87.695279811
